	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80
Gene1511	5.42350318051783	3.29536264122893	4.58889593842441	7.1598697111823	5.21334621227365	2.87726222719289	4.48519788675327	6.84097844171998	5.2984707632479	2.95521195489198	4.61672700426798	7.13417584372602	5.36414058648597	2.81770049944825	5.04690158576354	7.14222085598102	5.44252870959386	3.07127101972014	4.8843847601202	7.21865515516507	5.44330735999706	3.29034418816157	4.70382620520393	6.87429452751092	5.24820045462927	2.95771676195513	4.79924328506331	6.73766983322904	5.80406306203605	2.9769499590387	4.71402459478671	6.99409798126987	5.30061058376696	2.86507536120265	4.65582923202519	7.12624066433362	5.36709323683166	3.23457915361537	4.70821381744833	6.91977234051001	5.28640330074529	2.88753489169729	5.05234274832956	7.13791119316482	5.43732389340507	3.01647143301945	4.58114995352337	7.15649717322112	5.31196353206825	2.78220182219834	4.76314897024569	7.11697284951314	5.60665900813351	3.01531819779822	4.60758820674332	6.79545350238324	5.24926276857435	3.21810283865792	4.94058880516997	6.97186516066235	5.40101412746581	3.011233228389	4.78597029503055	7.26833938331168	5.45972301538731	3.05143953450359	4.74311787176521	7.01501613792207	5.22643931737686	2.96660347289214	4.77252166321504	6.82478472947287	5.452146630877	2.91533430811791	4.69740800357504	6.93884522994113	5.51570938089644	2.86838658105116	4.57927094646592	6.90665602237387
Gene1512	6.81288803087551	4.29500179124058	3.08502185780514	5.18685856548282	6.90329209730075	4.57666178850065	3.23900375467789	5.50287460661356	6.82230357651482	4.28718148983941	3.16370668111674	5.56479276474631	7.05707070861902	4.52576730709769	3.2761951327937	5.30914898333978	7.14040525581814	4.25663130470112	2.94058010788455	5.3741467402696	6.76156547936501	4.50467056113715	3.10327668424475	5.43666857104236	6.91057573886195	4.59931185484598	3.14584278771231	5.55253303725406	6.90555517983727	4.59756402955598	3.17819408719561	5.4380463467473	6.679417238957	4.67489919428631	3.16656424896619	5.38662457087164	6.92709459586553	4.84131882685552	2.91174019871284	5.46534388664432	6.98467537761496	4.49381912725944	2.85262749635091	5.64319203201454	6.93649211792744	4.80705946315329	3.06694545735381	5.33580531100147	6.84689597438684	4.40341629385823	2.94874855599571	5.24321201971702	6.7786753221132	4.67111096475266	3.32592287780596	5.74250399268874	7.29050158783135	4.50959162371129	3.36281360096326	5.72884714512085	7.00072523177803	4.25851161062822	2.82121384382938	5.30933626011747	7.0385701705715	4.37794460899501	3.18652468320627	5.5555093476679	6.63939657010868	4.38565767721283	2.95979873413857	5.55761899520297	6.87292538665016	4.40632751160038	2.98645989676637	5.68821523866751	6.96843378097707	4.76862591534465	2.86842381322764	5.55242692121313
Gene1513	4.364746335645	3.0537978996543	5.75529734377827	7.05209642438509	4.51120774661357	3.02747129656477	5.62641168227563	6.8676464229318	4.57707464660825	2.88507418427267	5.53739555582368	7.02960138261834	4.2656709092585	3.20560611746599	5.65610681141361	6.96064487790352	4.26210429189699	3.0715719598038	5.57852321645545	7.08273346433789	4.5883317158251	3.12049211063373	5.6424794253765	6.76476393245753	4.24149810725694	2.58471558994968	5.36010079223884	7.12066851344866	4.47958306416492	2.91345540932499	5.29549822478478	6.90254228138188	4.16171912379072	3.12333164892746	5.58820033388587	6.8811413951641	4.29768801828322	3.16997583620009	5.5805420053445	6.97912387112226	4.4132135949798	2.99923067891415	5.81861827188175	6.95212913857452	4.36413577720909	3.16353237106708	5.580912368876	6.90051675240187	4.48533034414419	3.16919561154068	5.56976203971225	6.85315098414765	4.4145849012773	2.89681709276286	5.76710774669212	7.15783243888128	4.42506821881283	3.07886612127844	5.62237586509494	6.79878462289096	4.4506078183218	2.94703181710991	5.8254765268887	6.825381558857	4.04185401160139	3.10791556389763	5.65934276693253	7.11021147655601	4.33703594162765	3.12042244749987	5.5534656867564	6.9640324427094	4.51699352730072	3.04373667992642	5.35879185950038	6.80705681436279	4.51528554300952	3.02995424998173	5.71566590470149	7.09494000813524
Gene1514	2.9111792876582	4.78243309869225	6.96408668436444	5.28076938957795	2.83187711291512	4.41692337035108	6.65219177895491	5.31322172766305	2.76396705971794	4.72766292520314	6.94996748157154	5.09989865567552	2.91067360418206	4.72285233792311	7.0899741995017	5.41495648650629	2.8024903034001	4.61195354018108	7.02605187477613	5.24366783978467	3.12515935459685	4.79083017176588	7.05490597641782	5.12929276762935	3.14843928643353	4.98349738527781	6.90333409815659	4.88941302950074	3.29902640577884	4.48176763153281	7.12000579909371	5.40500161878604	2.91780091980644	4.85204585416002	6.8205759822013	5.23482339398514	3.18631860467769	4.64311086655481	6.80595147610635	5.0625268506198	2.98619553292447	5.00543967405471	7.13245064193157	5.26609485502404	2.85888664370893	4.90278704789395	6.87543936214989	5.22227584923102	2.97889135865417	4.95333023007914	7.04660497839603	5.24761512192267	3.04719377535262	5.02018673318569	6.78590682262024	5.16445281396718	2.90460865416308	4.64753701592612	6.95355481984055	5.35884363307449	3.27105689934588	4.75926273141454	6.9888990212958	5.15161534672489	2.86447970087671	5.04479469807075	7.19278063059889	5.2684340537422	3.00814512087658	4.57807071296783	6.83206431158705	5.17565853377741	2.98526259990339	4.6392374950688	6.66152985325404	5.21087333046328	2.98659849393619	4.3842151902943	7.06128773241747	5.10066850638788
Gene1515	6.95116502001531	5.00335285527346	2.78442198302108	4.63838480867499	6.93236097901779	4.88555409232372	3.07710909339153	4.95905735257683	6.89211475361362	4.79728937784996	2.77066426850987	5.12412211913832	7.02677271314966	5.04083183672843	2.94664483224576	4.98302727957376	6.89011187133875	4.66227156824429	2.68546425638691	4.89212371588687	7.11576458880494	4.98592207102327	2.87739373288042	4.90669421050881	7.0920407298722	4.92400822816388	3.05861095343781	4.97207506949434	7.29548884994998	5.35003806001143	3.27600776596078	4.90491072001094	6.82444720050303	5.02881177724388	3.02873205352872	5.14487950861568	7.00643690138832	4.63411971937263	2.96450449539291	4.80493323650949	6.7982583709418	5.17967049666827	3.01015956617043	4.93321213202171	6.91802489882969	4.93893337930001	3.28353030883234	5.16268999135113	6.78387219883099	4.96995573859158	3.15534724379894	4.91182891551625	7.26795463696911	4.70720737531493	3.06009652212009	5.07916432269518	7.24267132835081	4.83939136220124	3.01408152314332	5.21507097731851	6.83889137613533	4.72913741601977	3.35079557816677	5.15724884103304	6.95761691176971	4.81008492818095	3.06513466682967	5.16735648546208	7.09242599402492	4.81951344787888	3.0713895522192	5.17236815680597	7.12147361898629	4.8928373951581	2.64228113669138	5.3644977856637	7.14109046820323	4.99520640159627	2.81695491854314	5.17191426286356
Gene1516	5.17669042508485	7.09134195939482	5.09574521415353	2.95901570944473	5.04646152087977	7.24832118447837	4.887292250765	3.21788904864099	5.11074122276734	7.03679906311501	4.92361642929863	2.54226430127947	5.11530257831633	7.28123721006507	5.3091933846213	2.91266043867478	5.20575322209423	7.07386463308762	5.22302759948976	2.98573718584841	5.09345417115478	7.00687068758266	4.99868335172451	2.87192346363302	5.00404257260498	6.67002333966972	5.25332075818686	3.14500266766939	5.37265086221843	7.04148994929683	4.88183067511585	3.26679484101825	4.93123057609092	7.03600930262447	4.94291964345568	2.83707603253626	5.06435822750556	7.16028158417275	5.12527153659704	2.9814362660553	4.69593481005804	7.33129663160111	5.32545718302186	3.0221770234892	4.70573368462106	7.08682074073505	5.0210567593263	3.16084088417695	4.92836144021121	6.78535427792772	4.83315118941465	3.41763393573503	5.10093920039097	7.17703822340642	5.02557995497138	3.10496797258057	4.90877408396532	6.80834511332604	5.00174157271155	2.93323032019637	4.90115789806743	7.01387362245866	4.90826790119929	3.07525706688528	5.04246426590998	6.71901184021674	5.30609525103349	3.11179660361398	5.06624038917472	7.0242957283219	4.8779806126133	2.87925552722006	5.02194925057759	7.0853318328423	4.69150185636301	3.10182205628579	4.60204050830039	7.0298786494819	4.66951409035511	2.91815996973978
Gene1517	5.11307336187969	6.88731215468216	4.9530843436758	2.94590961070631	5.034959673339	7.08691745846456	4.86821307814542	3.02212129509457	5.06886341832452	6.90511844855415	4.9988808897764	2.95599410921688	4.97032881581886	6.88901778673657	5.21479823951891	2.95944847251269	5.0887496056152	6.97044717789074	5.13843909323806	3.07928265577987	4.90976709384984	7.24605623622608	4.97518262599011	3.0767313870436	4.87831098492624	6.95667395822893	5.01716928932876	3.05594919712506	5.15128779955713	7.22265781104341	5.21871552618867	2.82882766034572	4.95242704355747	6.97215038124047	5.0470401635659	2.81069957357216	5.08812599713335	6.89856348280625	5.15419193606088	3.02948848949018	5.09759231186978	7.15093316040543	5.00379725872285	3.1545373891021	4.92904614619064	7.16954112823322	5.2242820537304	2.96559723671115	5.08453787893439	7.03008061888984	5.23466400938842	2.83968118324542	4.86463625657861	7.0809474030492	4.81766361779639	3.10165443151136	4.97148517091187	7.04426393379388	4.78524340880051	3.11146984630885	5.15099365896534	6.7986482234331	4.71975413277235	2.87322045679742	4.95726645503735	7.04294583572547	4.99503216186192	3.09239595456139	5.00839853306797	7.20974987482973	5.29631820842089	3.05885321300901	4.95685880647439	7.21399325881506	4.9130273597621	3.03628678542264	4.96927416268553	6.88754480497927	5.07115774876069	3.27681662766353
Gene1518	6.98762047502714	5.3371628090314	2.93485665104405	4.75728029340949	7.17844910715634	5.31861514228443	3.03444969832191	4.71709539945778	7.05599008468062	5.23063465844355	3.20318540007689	4.84796041416307	7.13346537740039	5.10902328762311	2.99154408526253	5.02274552289624	7.11505159890591	5.35487433052064	3.14393260264113	4.89947888435131	6.98053282849483	5.23391526181461	3.0687023237188	4.85212557458062	7.15716865203046	5.12546366376706	3.01957134887481	5.21522027233196	7.13187821529062	5.09867121446795	3.17499823798853	5.3358522021801	6.89351860727967	5.23410537145617	2.87925243702929	4.76127955267965	7.07773022846481	5.14509768756154	3.09527192960701	5.04005035888416	7.12497272125854	5.33824958099414	2.95167802319902	4.94637439711664	7.04361901428461	5.36678538214055	2.98810683852603	4.96204237537637	6.87882121227021	5.19394196598508	2.90512119897519	4.71949936138388	7.12721664056096	5.0345260544188	3.29636557966687	5.01307166080491	7.38788579572779	5.18724488522528	2.96443915343551	4.80621660625626	7.190446056564	5.19782454321589	3.12359720385165	4.69045980777173	6.99841716719686	5.06558361708995	2.99914739173471	4.85461811484544	7.06950091597654	5.12229855007352	3.11111378114994	4.79752096526571	6.90093865847426	5.08382710788482	3.00502068429207	5.18516029817868	6.91516274222022	5.11944189688333	2.91811160552637	4.95251872405761
Gene1519	2.82051565648977	4.92525238260765	7.29932371673345	5.30148054621759	2.8270022790845	5.00514180580637	6.80230655624318	4.9926537181511	2.66152432502665	4.52964298771007	7.02617164808853	4.99437126163083	3.14799439198425	5.05475697465559	6.98710529416031	5.03710281595747	3.15654790876945	4.64614281507869	6.84673873038452	5.15122027033648	3.16853314762385	4.51909223048005	6.87838293772328	5.29550499526331	2.68498324199904	4.77020001979817	7.02737230551067	4.97472497654917	3.13747705946658	4.75943722410571	6.82718514051028	5.2343070255993	2.99665035280848	4.90560014200523	7.13525079307626	5.34698079655647	2.894342088472	4.63710673914587	7.06805320113591	5.23260555433251	3.16557690352913	4.76691476886333	6.99605779580008	5.03752490709337	2.99440524721417	4.66942273875738	6.80852384432201	5.42079491131279	2.77595954167859	4.87945692348673	7.04759717937009	5.29422827566141	3.00900614008577	4.820987069911	6.96786786875941	5.1998107309822	3.27945498388123	4.73001435121077	7.02926777863792	5.15596109687022	3.12603778294726	4.72150592917514	6.89735473228228	5.41342216182724	2.8751288177492	4.9179588800526	7.06306386642794	5.26694259789718	2.90083940787088	4.57148612344761	7.01809845412508	5.28043574868511	2.83909411120076	4.87672146487207	7.10707177078484	5.07493312424978	2.90055359835428	4.86588292367723	6.86405701305241	5.36103427943587
Gene1520	4.70269678060401	3.0921518624825	5.33825731617365	7.16023960667192	5.00145791124389	3.04933288914044	5.48162717300997	6.85985346123674	4.32060844962222	3.08148113920356	5.39716492698196	7.11105748764879	4.66265121729731	2.99514227622952	5.20147669947749	7.17319996727483	4.9237318027557	2.89231682675693	4.93966294972749	6.85742589469914	4.55294733771327	3.12292489872555	5.24018220725449	6.80140451713144	4.80899923305515	3.13592116316302	5.29049522840762	6.85980691149446	4.92262831761589	3.13298059359241	5.09834182998186	7.10432455925313	4.92186849529632	2.92690803759169	5.38358883526367	7.05278242344529	4.41252419261451	3.23115605161481	5.43022652304611	6.7735739568644	4.56951228731746	3.15108992084317	5.49652314643673	7.08551062208095	4.4676704103524	2.86668811136532	5.52522534237991	6.82046843640325	4.56530444539469	3.00920552340597	5.44221154070912	6.7318437648467	4.79799031307105	3.05363528113641	5.35515662256173	7.09542079875194	4.68416929772852	3.2101531290546	5.45398086946983	6.91210684785536	4.88589097575616	3.12806790303917	5.28148754322484	7.05112050329283	4.90328662844803	2.86359450192387	5.49917559582521	6.91626079039508	4.48695452053042	2.88884981662775	5.46720608998248	7.02084373091188	4.8189516821604	3.06350994653486	5.10427661196229	7.15067594924103	4.91893284452774	3.01113292303356	5.19475444351652	7.19685721106723
Gene1521	7.21580642412259	5.05636155256289	3.20469483695819	4.85716356295368	7.22971010842686	5.08872163971137	3.03626535649792	5.11707218702584	7.00005099611679	5.12752231638108	2.85872815764844	4.86926222113735	6.97330883014413	5.22031571212631	2.66812662681845	4.78343645942901	7.09365474908151	5.23597536806678	2.78085171989562	4.71927673218173	7.37388046465502	5.19003386473262	2.81511232270849	4.79899352449408	7.06785050503147	5.17234929650417	3.31128649142405	4.92087413655275	7.11609837737187	5.10143257701832	2.70298150473513	4.91850565058742	6.85543209639458	4.75853155593246	3.1058003077678	4.95637579387	7.22879064197474	5.23433064090376	3.03049179464198	5.04904195139467	6.66936862560471	5.35852122665877	2.66476729115324	4.97747902091848	6.73667530885151	5.07001980240288	2.96559391800137	4.77041319427059	7.14194891722957	4.81372182459827	3.00089196996343	4.57415615257232	6.86362868066337	5.3883742593855	2.73490705521263	4.705519859174	6.9196819605266	5.01999313031885	3.02072032366172	4.65772623072321	6.81628679008404	5.0832403659508	2.77654498947276	4.77649567692489	6.96812831875217	5.18305723632115	2.991355434705	4.69589253439473	7.04432408033692	5.07129673823894	3.09033902537909	5.100132906152	6.87834927293352	5.1119039292326	2.78734129285838	5.01518324237799	6.88516911932185	4.89053886789499	2.77314990954641	5.09000545490176
Gene1522	6.97918012241603	5.49235199202862	2.99401213292137	4.47880934791338	6.97001327007367	5.67516127880918	2.95442105005792	4.69697244704917	6.9844669661955	5.64080857201952	3.05897316658	4.36500444969309	7.04436085988378	5.56685881595051	3.03077176607698	4.2214126334802	7.04769143352094	5.45419806200965	2.74334417868116	4.37808213854167	6.88744305831118	5.56667944995419	3.2411172327761	4.13308746180017	6.92897731814486	5.56977193857014	3.21822427459968	4.27535481051872	7.20576717667175	5.54548743334981	2.98494644073864	4.43333756911629	6.92905081571377	5.59314638996771	2.90274679727349	4.3344426527687	6.79575174495185	5.46363848852843	3.0330695843358	4.67126367867729	6.82847703081159	5.4008703306468	3.19917486213532	4.54924045267443	6.92017216771467	5.2592767866879	3.19363556095605	4.32643749829321	6.62426605636535	5.46042776314207	3.15310700544434	4.46189687229606	7.12238344582461	5.56870797170386	3.01804678275161	4.52682273475097	6.65753300568187	5.54863446474838	3.10058664664743	4.51757413359262	6.91606142692526	5.51323321778136	3.15218902043189	4.22533630368591	7.17481144667258	5.40736065683484	2.8462711280358	4.58574816192791	6.71902776842931	5.83092707897749	2.88266614414425	4.26177489946009	7.04609002975564	5.36100821788836	3.01888699014958	4.45910481813543	6.80992340636913	5.45515705479568	3.33896335506503	4.29931850817054
Gene1523	4.69813749543443	6.88932714177758	5.26260592442689	2.97952221992934	4.62622720144905	7.12369577557937	5.13992688718844	3.01224951639077	4.79095607873568	6.9841890316946	5.22427000651842	3.06709492355627	4.51136388426079	6.9972357543735	5.33733948235827	3.15415684593099	4.99279356015787	7.10019743019316	5.24643698320966	2.78300187283255	4.76443277665035	7.10838021929531	5.27685356752203	2.93548452939695	4.99795397545549	6.93566453908061	5.44899118707094	2.91353826667206	4.87033117064394	6.89164146995256	4.97539629301464	2.89139827634816	4.64048147147444	7.14470206720489	5.0856195475295	3.04311495314905	4.47190709393299	6.88682621743224	5.27769598463898	2.8579698493774	4.76459438564165	7.15583592038957	5.57099181083531	3.15670097253372	4.85420512541145	7.04906575435686	5.23335488754923	2.9356264134416	4.75242621678226	6.87973113387929	5.38428173859331	2.92609342957802	4.74830358516689	7.17284193194665	5.26405743460782	2.94571103391721	4.6526019854116	6.78657855818715	5.35439422071958	2.9577066585625	5.06840449396021	7.02462740921555	5.14777325319094	3.27698328237074	4.74577477075197	6.79570968223732	5.228495726301	3.2399266369144	4.86779105177238	7.168833769553	5.39059739653372	2.85657474582855	4.6643302858493	6.98523640628389	5.25158847721285	2.95971834911272	4.45728456414309	6.99439682110895	5.18600732643761	3.45362857753082
Gene1524	6.89462496216613	5.27556674228036	3.19629455445848	4.56798546687642	6.98952554105407	5.35917683504433	2.91158683928082	4.6071890652966	7.1182517384104	5.18714815825436	3.12336502757765	4.53744806914725	7.12355136181211	5.18853148418175	3.05197157697656	4.50485202849093	6.87597640816672	5.16360530792873	2.874973231522	4.49224633323428	6.90805083122227	5.28171387454888	3.03686263958095	4.65605220391419	6.8658209945575	5.47668106151184	2.95092338648805	4.43704590472062	7.01682851400052	5.43675849833205	2.99021437140548	4.66770212032573	6.94137965695846	5.02150999537294	3.00862899719006	4.5596263972422	6.89015254167249	5.21864093184787	3.06291033501863	4.8115647449317	6.66607023913205	5.36139113031818	2.98423122005814	4.42785416921193	6.9384597026122	5.46018836238279	2.99722449294168	4.78436822726609	7.0609051383877	5.33938534123067	3.01169413689283	4.97129478438334	7.05548562164123	5.40230138454055	3.03591502137175	4.80639697226318	6.76197514817369	5.20692872033513	3.14903506946457	4.9061745441181	7.19997611895006	5.45451726654624	3.2986288217192	4.65478816618147	6.91714591032855	5.42564896828255	2.94485698244086	4.72232967048807	6.79880545715583	5.30768929843192	3.12313870020428	4.50869932981798	6.84244698601828	5.17155110711844	3.01095714269923	4.58485939648388	6.94252432241299	5.47093582246271	2.89243295113436	4.59910677726405
Gene1525	5.43564605761103	6.86052392251315	4.52453233792441	2.97370480354513	5.52103193377184	6.89055942269966	4.29236724696139	2.9009935753795	5.6471235525915	6.91391526164707	4.59366904524261	2.87907067158363	5.45048777751679	7.04073282643404	4.5125272345378	3.07924268168669	5.47451879143299	6.60865259244878	4.8143544498878	3.18383946267781	5.4786971781672	6.86943038625737	4.72814078483346	3.19392001090561	5.41440952985722	7.25274965183786	4.31188959867731	2.93275409301011	5.67686989778487	7.02583207614612	4.62493958223695	3.10012207745656	5.16898855865411	7.01917908953316	4.4110509021961	3.03003571479151	5.48605506564549	6.75693400913155	4.74678605039405	3.20594273471322	5.26075567586667	6.99786798712493	4.5850486270689	3.01199695550748	5.4182979132923	6.78209105136878	4.56112053660702	3.13242717915735	5.58486197504772	6.79044540899806	4.54706562568019	3.11438334613128	5.39155182006454	7.18116250598859	4.48523263378911	3.36075976878036	5.20130769640419	7.0902146933519	4.5303720922343	3.0074592306334	5.54546255581942	6.94598619338913	4.67188989847966	2.96097344069217	5.62111578939519	6.82538475336097	4.34192332279268	2.97098296183392	5.35481596993383	6.6813912081096	4.43033831201501	2.93652983236226	5.11885611884736	6.46910508350631	4.38420451501964	3.0164957606644	5.46881308770005	7.00861623851469	4.57270251765231	3.2755538042142
Gene1526	4.76897096032488	6.71879379079666	5.22135722254137	3.03687546036259	4.77148057147716	6.94040801550016	5.36402487762326	3.04593869767623	4.53664301621621	6.94149905956256	5.14563671420259	3.00390649905815	4.7949183236696	7.08460761485706	5.15987082344668	2.99811252782956	4.70021801685812	7.09752792529231	5.39078130978449	2.80145350383448	4.80318476721458	7.05187899180712	5.45864182961233	2.84065934650382	4.57152048163016	7.07163842486514	5.34093877173164	3.020011033649	4.84444488889726	7.09991025298309	5.37611837722709	3.04999407266405	4.71799225396966	6.99232888355227	5.45093927449882	2.77923390518723	4.85875540958895	6.97754590987087	5.39918971861797	3.0153185756939	4.68542806712602	7.0767179779388	5.21278438590986	3.02981241966727	4.83507446203791	7.04987476383071	5.63319958727164	3.03006306313206	4.8436699260944	7.14306898392193	5.25593141657527	3.08999782233551	4.59183539371085	7.05752948438604	5.41180516808688	3.15339811197303	4.64549649114834	6.84661925630924	5.2513831380179	3.02951193577878	4.52069932993924	6.93665387454017	5.39613041597877	3.11513193955415	4.66979268846993	7.08787677268758	5.06171592927425	2.75045825990688	4.72455422414276	6.6498364106528	5.48693283592121	3.1742554590279	4.53387854453414	7.08025644618609	5.2650326817179	3.11451642458235	4.6629111228587	7.13363733600327	5.47574662276592	2.71224980746863
Gene1527	7.06604226843278	5.72234876381221	2.91771281246005	4.23547543766752	6.91872703484081	5.67422007952271	3.10945740848529	4.2358253322694	7.07268869216217	5.95066737031462	3.17620591952861	4.13940809723882	6.96023887179676	5.98383306655515	3.23882405652637	4.30452657411419	6.92269931367722	5.91896924769035	3.05571468586037	4.52537466824855	6.80500232761207	5.80236058973598	3.09502644025907	4.23198614884026	7.0491904070201	6.00159738971732	3.13100081168163	4.21648249733419	6.60985896613985	5.96580062020307	3.32397007022968	4.07418592745673	6.86208107089039	5.70770051068309	3.38529122288554	4.17692219942676	6.98860129795104	5.79259202662856	3.022768276521	4.16171256260168	6.74427604036789	5.73254092255304	3.17886112959426	3.94004541475091	6.94991059505887	5.87291495956555	3.11793236668339	4.16481441719769	6.82875539147356	5.80824533781703	3.21285349284203	4.26565467670093	6.69346369751232	6.14945762391039	3.01743171369726	4.16651956896153	6.99141975630875	5.81267462179663	3.31995985756148	4.15547686092275	6.90338845391065	5.99696124339191	3.13728193569356	4.04706587527886	6.7548711399377	5.99979081664967	3.33436087032563	4.18710579798262	7.0881728224304	6.04116093705399	3.03463937601782	4.12466569701166	6.95391734006993	5.78098262693737	3.45379083998086	4.25242043168976	6.49057898125139	6.03102912324903	3.03163149991908	4.30055611607143
Gene1528	2.95261756924949	3.86112764334684	6.652512874142	5.63955948447498	3.37382660426465	3.83301737919358	6.82073191346794	5.9045333339183	3.06062760749655	3.93363309822428	6.62417112921056	5.60366229872065	3.14056762766166	4.07777803368295	7.00811084399995	6.02076263959281	3.12516799436313	4.35735150416466	6.76363558721205	5.67526460445537	3.36799525976416	4.21320320037758	6.79465204981963	5.8940787219064	3.35352000920208	4.34430110884217	6.84526874130519	5.82134036199755	3.33901818123861	4.26128614040912	6.81711146804736	5.89043667997959	3.52867672521017	4.01790489861161	6.86526081359787	5.89385938697739	3.21273011388997	4.15534256927417	6.89152730753601	5.77607633053114	3.39090767430788	3.99274794359641	6.74211014961631	6.09059537825765	3.49673787920608	4.04760623891925	6.74506146834459	5.83892568270856	3.09171478076665	4.33178354461252	6.76906740080241	5.89623676599512	3.46533224167832	4.25508457633602	6.64663547171699	5.90093593041259	3.18925442389482	4.37105993883945	6.84703268806327	6.02521113417349	3.33515720150699	4.08075062384982	6.71826915052235	6.11435571132932	3.55107302161045	4.03701913685329	6.73355892068161	6.04646228982879	3.18697134262159	3.96150848818537	6.76817726925847	5.80945290793627	3.08141991342814	4.13380264659215	6.77278573380176	6.02214216373037	3.26492029298988	3.8484136350543	6.81811270057324	6.07148632132011
Gene1529	3.35347786501634	5.68017773708138	6.70949255801782	3.93160404141172	3.21810504916262	6.01055503544205	6.74153261724255	4.18196691438944	3.0014296261863	6.0841786034849	6.39807900062995	4.23440533319726	3.31112010340215	6.13013846340306	6.45552698465451	4.03894937368344	3.17186506364253	6.16079494397483	6.84654435839839	4.14461781229882	3.33688208549144	5.92360890378454	7.00338687106186	4.14940252646938	3.19958581611873	6.08789104344135	6.93720297996705	4.06649005082951	3.2582842108846	6.0620460618879	6.5277907301804	4.1050305724517	3.29993618127091	5.85007547688131	6.98726742775219	3.70017112365477	3.17027437617528	5.98294311872856	6.56043555546166	3.90894344837026	3.31486335619876	6.06996647822078	6.8625790519863	4.24598873483544	3.09126644298877	6.06919145941366	6.86773768936148	4.04432256371685	3.54206837328945	5.83745909261651	6.81780849024923	4.26426332129792	3.34912437573781	5.811935223928	6.70906744819497	4.04145671512747	3.2141795509685	5.78530551946005	6.72139547391141	4.07243344658348	3.47472496533308	5.87656934503899	6.9775250858343	3.98107553078629	3.22380161057904	5.97470161695348	6.59918823697604	4.08408297194969	2.8472719423605	5.92264369952568	6.63974468384171	3.93398357298811	3.38866975926382	5.84039376909344	6.69949431446859	3.73060507456968	3.39913579779565	5.95644483832016	6.97692248493903	4.29184314451774
Gene1530	3.01372944995166	6.1502205368078	6.77535136878781	4.20798490023362	3.34992405385589	6.08588786125618	7.00502025743378	4.37760217068301	3.09552656120774	5.95086882318618	6.82022811613489	4.03586817888057	3.05621107498256	5.85104553225971	6.64455528538765	4.03696519813488	3.12743998487144	5.93392903573708	6.75601245570755	4.18438119879226	3.36486298293878	6.18963185392925	6.76556284851615	4.1325415350545	3.35054663990712	6.11222102508202	6.72535168065481	4.4067010794463	3.24892067594883	5.96353428732031	7.1757562543875	4.17925246154586	3.14019379185996	5.8975259221241	6.9366361682915	4.05721790264762	3.28444774956053	5.91416228788954	6.98659601563846	4.37736271846799	3.35268153201251	6.07035371341427	6.7404739410635	3.78152783660603	3.19445149073861	6.04986482566126	6.86263806612832	4.00198039907329	3.29630842504544	5.76794083105502	6.87838846602426	4.31920766009824	3.53103276113594	6.22861956158074	6.84513036902635	3.96478683779178	3.06008897595935	5.97509782998638	6.50165289644018	3.93716840606852	3.42431989328737	5.93519613893728	6.98581688979084	4.00306088072778	3.17710669986138	5.78282958616425	6.54508138737446	3.91043250752808	3.36380603994388	5.83810218900293	6.47094992245642	3.95229841401943	3.31766911411359	5.72164760176243	6.68644146955327	4.48086362079853	3.08011907605717	5.92109103640137	6.60520896091034	4.18614958673649
Gene1531	3.3911081336596	6.13808102791706	6.55184931313779	4.14929474664623	3.24175063951358	6.04986847457888	6.62347375140786	4.24761085528565	3.15639441222801	5.83396190195761	6.72926617901005	4.16241909512101	3.12739128756373	5.95346496594179	6.9351803725083	4.11450623214027	3.16741178054717	5.85045325144711	6.82360528034059	3.9062818525908	3.25480713947851	6.00864259379878	6.7397163662551	4.01187451098366	3.17965293357945	5.8430869680944	6.91687904672966	3.80885291142292	3.35876308911461	5.63736526400803	6.5506768983619	4.08239069229853	3.31546819965223	5.81752777038652	6.80159054750792	4.03751168227659	3.19538904049465	5.90198658468339	6.76137872293071	3.97463004251004	3.28423684184433	5.94757513867491	6.69397292589845	4.30593053626064	3.10033242397665	6.07068511325919	6.80384391056441	4.26213633765131	3.07835890720299	5.93845364181467	6.6216981910263	4.15995197915176	3.15418494453811	5.97067857538348	6.67444181960529	4.18747672888636	3.2607032200435	5.76870914494897	6.65345019081797	4.04379437611124	3.26461446643306	5.97961663868849	6.79360162319335	3.75712074536331	3.27426325211244	5.79646609485127	6.66037576719824	4.0249478907851	3.21669054495713	6.00905275422718	6.79926771254365	4.05906002080518	3.02077102394953	5.98397597951924	6.68971418187458	4.09320413423843	3.15272139677765	5.65586678964224	6.76869257143518	4.24067980292501
