	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80
Gene1507	6.86720610098629	6.00769019176081	3.62496639728654	3.85376384479651	6.53070846143307	6.24615560493461	3.31394044304808	3.89565351712435	6.42890022778697	6.22376066416169	3.53683916973982	3.86475992959225	6.63356963860713	6.2058209916665	3.20558208745947	3.40296269484866	6.56818178561499	6.20956840022738	3.42058919514835	3.75272725904093	6.75433496745961	6.19946093339131	3.50721067641175	4.06422307786578	6.40442671953528	6.1487788327984	3.33410684048453	3.50721739771964	6.96439933342527	6.24345902961745	3.39604959100089	3.72018477389641	6.55177617925662	6.05340411445737	3.57509721912716	3.64673741278963	6.55086607188755	6.13358117501635	3.24925525093205	3.72774098758439	6.43886151859119	6.52851664639614	3.68087800253387	3.73735063020081	6.68748882881393	6.16443447962683	3.35521359444666	3.70581431131246	6.57295450531606	6.29001727564898	3.37749229073214	3.80523287635538	6.55856028843915	6.44440936945977	3.53914729716535	3.84361344673355	6.87004583198252	6.14721661067788	3.47873215168889	3.62739279738627	6.8343774814455	6.16270658526097	3.72914963823695	3.71759287097429	6.7354495761021	6.36965526407567	3.26134014814843	3.44740881533467	6.77598307265064	6.27235480937073	3.32405439783321	3.71683695711723	6.79100885082625	6.24685834865679	3.24535826022404	4.0313911840539	6.49732989978015	5.91954391547919	3.28808163987588	3.69793630548741
Gene1508	2.95151515870739	4.99316141271274	6.99582005427938	5.23903235803792	2.91835192232639	4.9118894661953	7.0995756778176	5.15133380991048	2.83540022555947	5.09312466277124	6.9457546325045	5.22995675101522	3.20743605915632	4.99050995738029	6.84264582667041	5.19541292985912	2.95393230173141	5.19140825990754	6.98850648620844	5.03935026282108	3.27551093835728	5.00511087165432	6.92304116033976	5.1281073212658	3.4232916328557	4.78518531551862	7.05950227489125	5.02701633031116	2.85971130601884	5.04521803598155	6.95095714177634	5.10467541973293	2.927916223381	5.166715730823	7.06241114818442	5.20365194596397	3.42807007030381	4.80460438669145	7.2128761807798	4.9669307008899	2.8252416654274	5.08778137833192	6.94382264070725	5.00338721470651	3.23760655977283	5.0200103790516	7.02867688814695	5.11069662650234	3.02192319995856	4.74799394517766	7.22819255921561	5.02947330451352	2.99451870061794	4.98290040961615	6.9456450903513	4.9563418516355	3.02434226607064	4.91519814169464	7.2814506747623	4.89474527045239	2.98636032286333	5.02617094873874	6.99934596758028	5.09051310976726	2.88116803089161	4.76968611881039	7.23271764832445	5.12577732184093	2.98710458272659	4.87707439600304	6.91529896126597	5.14528865947444	2.93021177449858	5.02988885495696	6.72383975901464	5.12912191266078	2.73411037009176	4.90489819147694	6.94575930923682	5.21528250647198
Gene1509	5.40971286227818	6.83553783174651	4.62076393735191	3.15320246574154	5.42167200238448	6.84777765763395	4.821232031499	2.97065307944865	5.57524010736183	6.9803816482177	4.65052976521102	2.88160102967149	5.60818219355484	6.81970724833848	4.69410107637051	3.23998430448519	5.45266612841019	7.05805561143587	4.66880333713269	3.00128712080829	5.59406818753787	6.76532023981008	4.58688729730491	2.75733998204734	5.30770474587325	6.92246323886134	4.54189296940978	3.1222827152247	5.50499686931192	6.76976277359635	4.48980072676873	3.13273419810837	5.5091188580445	6.85594501872712	4.41709178678355	2.86819744388754	5.22679800754125	6.83697974900296	4.47313390042141	3.18934308092055	5.29293638439671	7.03932348819173	4.69141890359329	3.12857013318859	5.54708616185939	6.86658138536857	4.58595349070021	3.20789520317266	5.07389275565316	6.95917709889565	4.61247385060949	3.04673552495497	5.33424908809488	7.01001847136655	4.27471224417635	2.90062301266941	5.23504767754642	6.9880100209821	4.63407624498562	3.01421031899414	5.44431986382587	7.11717163913605	4.45976811080903	2.98333319153093	5.6792918726815	6.82207148890941	4.87156994942576	3.0255830081002	5.50773071973007	6.81434256906304	4.57061563305173	3.20676069900139	5.52788151572048	6.80683408897703	4.69673346004184	2.92436446110933	5.59694284208531	6.93549573204863	4.57260728438084	3.12315039489792
Gene1510	3.32789719482841	5.73111524424543	7.12864964217293	4.46357549815553	3.23768706324626	5.44034165845002	7.02209908072429	4.32412864719599	3.09840455663709	5.61165656236614	6.70986798783552	4.32095217693482	3.07364088265571	5.81747911105364	6.98307597770191	4.42325726017457	3.10023808726931	5.78850038419284	6.94862421205727	4.2024233677456	2.80660194183814	5.5176241806558	6.87743216829494	4.15199627198803	3.086655955361	5.69181329638947	6.97184505838502	4.40395937688334	3.12882531305368	5.64330717436169	7.04897615152947	3.96688190061666	2.91535734392293	5.44575029143193	6.80445821664948	4.29766275522003	3.19397180007505	5.68329387605982	6.84506150933882	4.22779235856486	3.07929982857597	5.60979751287729	6.98345960364364	4.33800253090747	3.07160460429767	5.69591673007492	6.77132094490734	4.3795910095372	2.99312216610814	5.62457198313782	6.79141091173859	4.53584590775471	2.99311274305661	5.72423721081046	6.87332499657965	4.62540905676993	3.11231697206381	5.73300452011643	7.13155541729744	4.43996535874947	3.16045426995491	5.56767327437269	6.93137803429375	4.38473444325	3.36767779595994	5.65270252923979	7.13824347088002	4.33436142842967	2.98796970865345	5.66843058912648	6.78093922187545	4.54929089591001	3.15337854960361	5.60426974112239	6.95889473728635	4.42308453677208	3.20513514362544	5.47481949644181	6.79040010110898	4.45715210869135
Gene1511	3.05766071496524	4.01329451609582	6.64376738020007	6.09793727505554	3.12766642699789	3.91393880033217	6.66675473741454	6.07618550538143	3.08865520654784	4.18602814777213	6.49512759921799	6.06681453096034	3.2746043781713	3.96036790397594	6.64209748609411	6.10509184078457	3.36664920772686	4.20459015140148	6.87084808883554	5.96231678582458	3.41023017556888	3.8143485731114	6.73670072145616	6.16852737353048	3.50017101880857	4.13195729351605	6.73066718158665	6.11409555789217	3.38447254042262	4.06456859746254	6.71616924779937	5.87267377510491	3.24878808022308	3.67566721573184	6.6530948670798	5.95340616243353	3.4625896608327	3.85809197344125	6.34400331690629	6.03790604650449	3.24697873074229	3.99079066465046	6.52208633797213	5.90234928339042	3.51264533715138	3.6979061384353	6.69219141068422	6.13370296945129	2.97151412279213	4.03238498214395	6.73662157850601	6.16817220710307	3.12283366449409	4.00372621382839	6.93431128405698	6.05171799047755	3.16787101095725	4.01295525498845	6.61949623772136	6.11186830634531	3.35057048912927	4.17247106019305	6.45749510779761	5.94360383606751	3.44795072251757	3.92257452566235	6.79143042724976	6.17293341398873	3.27413639707431	4.15184787154941	6.78294119438296	5.92116959845682	3.33004043976143	3.82480544253782	6.37773432039487	6.09105675165714	3.46561483191114	3.81532456624422	6.5399283104825	6.03372729634932
Gene1512	3.00137010123059	4.95798901239023	7.22675235706751	5.01585125473055	2.90664370553983	5.24040640438399	6.93569133537526	5.01489966678937	3.03059314460964	5.09597065264024	6.95998510032539	4.70386604350243	3.09613209983073	5.09499093831701	7.05420060398031	4.8970545172315	2.83651037167898	5.28941182759054	7.15145450408717	4.784765639271	2.98747036625262	5.26410394281745	7.07049863021776	4.91793471929744	3.22085280951785	5.25114591480706	6.86991632580913	4.76082612372554	3.21287501908514	4.95744096767827	7.11061057310019	4.64345036697944	3.03187591115781	5.21883687750621	7.07636956151644	5.11709059642471	3.10454941967563	5.18035401792987	7.0348081835282	5.06071211657483	2.88981490164829	5.25174938951341	7.15465144071094	4.86914327972052	3.22557482734009	5.36816648272583	6.95397787468427	4.93421845013639	3.00610631112108	5.19311183052538	6.91374738956695	4.93551150456289	2.98519777092352	4.95435940642312	7.01836974901565	4.55302770326937	2.95185866023124	4.85199495040367	6.86736276775994	5.1725777059086	2.78359850522659	5.14342527470534	7.30622146657965	4.96437012567973	2.92790889930878	5.00373702720036	7.03427834942237	5.00203131187665	3.03195443226553	5.3473862461317	7.11160922209032	4.95416695895529	2.79535264335062	5.18624594399952	7.00001370769796	4.89140838699912	2.97740150613343	5.0935673412818	7.29349083125074	4.89653886117135
Gene1513	4.92684241882906	3.0496465496308	5.24776874226408	7.16253279852932	4.9887204418687	3.26781400175506	5.30835506718961	7.13050889033212	4.8242140164758	3.30281903851493	4.83196241972861	6.9725247834844	5.14040639766348	2.93904781981187	4.96856366674413	6.90196783092936	4.81867516682566	2.88300744409379	4.97959734070755	6.96491310627396	4.79276350948248	2.64745733872852	5.09473927262787	6.74882717167148	4.48501051717181	2.8561196939761	4.89576393115561	6.97780911140749	4.64632207272675	2.96969881250164	4.91023186960332	6.83164147264061	4.88600117981283	2.98480607616237	5.08009820976658	7.06099024491773	4.7715397500673	3.06622483387997	5.05846104883035	6.79608651611152	4.86112556246999	3.00661229683581	5.12766226929603	6.71093415779317	4.89035518916319	3.00296035528526	4.9401203507119	7.0828998672249	4.8656203164888	2.81131716901723	5.22880984614129	6.88117381304699	4.76035587541795	3.14043684660316	5.32659956345622	6.80906372493975	5.0043733223994	2.89826891905157	5.24572560649898	6.97380264947105	4.68820618468911	2.96190592544072	5.04429277731934	6.88270120942188	4.64228529986504	2.79178242708807	5.15110659878082	7.02033066413286	4.92971071478376	2.91575306460395	5.38499811051875	7.0979742750734	5.17263928690903	2.99213515251642	5.24955817523727	7.04082312773209	4.76404499703659	2.96007841592556	5.1946334838918	6.78142275305963
Gene1514	4.14256264210595	6.8719687661837	5.82022724544819	2.81236930836166	4.47527466788825	6.93150032540513	5.6162840176807	2.89326953254304	4.3297058090746	6.95490202036325	5.47923541328375	2.95841248264751	4.32773143276246	6.96342669693776	5.99524737545509	3.12505999406217	4.31782063475592	6.8677053397739	5.92863053015019	2.81147048420666	4.45034468904899	7.01607615304308	5.54503526996848	3.33255422342487	4.30531741324049	6.94698843430576	5.85206935526973	3.18659429146601	4.28221073414546	7.11894115027945	5.65835237929168	3.26116905014716	4.33068853537194	7.1669318440199	5.53427181572453	2.96034610025605	4.28244567860349	6.69936864364732	5.60237592946871	3.32560366972553	4.1634982375968	7.03467049287229	5.65107579330087	3.04874868593595	4.4197383379567	7.04688780726638	5.60208682691576	3.41046849232802	4.55429986699594	6.9962329607378	5.52646669066405	3.16859051542153	4.47963780149151	6.55441474325071	5.53218332400828	3.24244363473784	4.42620204562803	6.98286069520921	5.65843220675903	3.01696428279394	4.38526812723811	6.60757006976753	5.82743572387724	2.92269413141622	4.42125362558591	6.9509034559227	5.74032925151561	3.33426417630115	4.22198431183799	7.24661935752466	5.64537080647432	3.35667306919754	4.34096144660956	6.95647194911896	5.53174348138714	3.2079151969601	4.41993362642794	6.99443238370664	5.75024335253844	3.05034859317145
Gene1515	3.49451105613394	3.61111287577078	6.41474499843578	6.1815400758907	3.26536206317517	3.48133487467032	6.72053711001332	6.33575542437878	3.53764999670904	3.87641270203142	6.39555409334089	6.25265692348618	3.29351764290147	3.79617345492038	6.51762952824778	6.04557233335911	3.31958140550126	3.94727421712586	6.51563496612027	6.17684684409181	3.5382333918708	3.75146637224037	6.3632802447168	6.25526606160148	3.42019052191912	3.62727987947346	6.56181284828801	6.36007324374715	3.16835905381867	3.7559007257451	6.75098508514313	6.03388604170585	3.51727933436551	3.42176089883546	6.83954013648568	6.30227671639059	3.33541379410515	3.8213403269846	6.59078303964678	6.00480110109768	3.62573826109585	3.62509171308311	6.84301921455904	6.0447307928785	3.5814658873703	3.64433818173228	6.62796889912518	6.30036603409213	3.61683680330335	4.00916496314998	7.1443672269001	6.51992614026991	3.36009282556953	3.7788776911434	6.65682711312049	6.15283977982909	3.45486687870171	3.87542188422052	6.75701774769109	5.96330083318422	3.69139183658725	3.58994965972061	6.82407013523652	6.24806303848798	3.38378726368749	3.74566953888906	6.52152624181056	6.29819952069315	3.27489529237228	3.58024513988872	6.45671843592787	6.42973614792717	3.35330337774157	3.70541309631249	6.33713916788372	6.36304323245954	3.41770281220271	4.01342893384264	6.76734733535416	6.04022102112671
Gene1516	4.27617151180337	6.9507911239323	5.73744833805218	2.63075864135131	4.25280159441395	7.08336690543066	5.50058758785742	3.116507514639	4.37503883506354	6.87764378070271	5.53814296795538	3.42014641045039	4.31602049914418	6.91078559871039	5.5860048722212	3.16497467885036	4.49731872735893	6.77505615887548	5.54653118418687	3.11899188964693	4.32782698498211	7.15399900791033	5.65369590208279	2.89501278555726	4.4255599135255	6.83789326116342	5.842361493902	2.99599965327386	4.41125109711686	6.98673629413882	5.76865967828396	3.06684923406634	4.2566309518458	6.83354439702901	5.55701000631464	3.06616411196607	4.22072314055729	6.8671790839818	5.65882382642644	3.31022970066921	4.43949862023892	6.77939893205658	5.72413026685576	2.97105526325114	4.42387531309639	6.8776951694854	5.51801232985505	3.16863625373252	4.44880283470636	7.01997053841678	5.81416011103318	3.05596206133024	4.56792624251402	6.82537233482304	5.46340897503953	3.18285646141058	4.41712655951713	6.55839829209612	5.49563051777101	3.32275061397579	4.2087778090428	7.04458272545227	5.60202781799982	3.09144431724645	4.39434818023008	7.09001424647648	5.72293419161804	3.19510656455046	4.23405154521529	6.9441309072874	5.49203257220233	2.99308459816416	4.62314067979462	6.8437058137781	5.84162940643589	3.21293025893822	4.47824458349801	6.7445263037561	5.90823285293191	3.14298226783799
Gene1517	2.98163053936555	4.6394520418127	7.01879956020795	5.321413792471	2.85582535910094	4.35432406516396	6.78034118213463	5.23182368444804	3.19775212180085	4.51789274902332	6.93376402120411	5.56050644578332	2.95824018043312	4.52388500981978	7.13626796715641	5.36346159679551	3.25146946878005	4.46053560191309	6.89683872610288	5.62942839230389	2.9835026945724	4.32373227177403	6.99685050692102	5.7957314940643	2.87042893609898	4.21098991848206	6.96445173042625	5.56742411797199	2.90296006721139	4.66760185671731	6.79379086082706	5.39497587525346	3.18442976684825	4.51420142720412	6.88645601108905	5.2176532060678	2.74950339189192	4.58501047685125	6.67659454832987	5.45048237187413	3.08124262275368	4.45041216131372	6.65897003587037	5.18778735952095	2.97351999622427	4.68432202679895	6.91315285401604	5.45931723320724	3.04348449884724	4.63096566013803	7.05068045523872	5.43768494379638	3.12009605569127	4.14331355838539	7.02636849757109	5.83964210248717	3.12939601928566	4.38325681286858	6.88029911820896	5.66249676468402	3.04953664207187	4.27453423179752	7.08081897185838	5.31225062225863	3.07875108194757	4.43740654295548	6.99429467073473	5.35239276490833	2.80840855644452	4.58092670320203	6.7350636829154	5.62928707489679	3.15915375712094	4.38532513349473	6.8648057226409	5.19847862881947	3.04932671649661	4.42106686491574	6.99899160947303	5.80167851957279
Gene1518	6.28744492830962	6.60197407632989	3.91839283306648	3.08098745787647	6.155978709596	6.74923152458663	3.85923993272791	3.29621998009925	6.09558335098076	6.66020378888988	3.70514010935664	3.50478394448547	5.72794499491045	6.74973677533839	3.87096531166565	3.28487652205671	6.31836546785548	6.65164514811011	3.79584450829684	3.17798493411168	5.97706434764759	6.75019704419052	3.94043278056282	3.20598349475293	5.99176782799278	6.77511226553992	3.91490883063801	3.30509828311076	5.99026738259936	6.74758003498009	3.95359524298287	3.18012476681757	6.04035041732685	6.55869106502012	3.69701371293841	3.51281991842567	6.06193656744079	6.87166341748577	3.39961502490426	3.16660873131697	6.15906086466494	6.58444815531101	3.9940305993777	3.07587207708323	6.0975158823618	6.83205130805093	3.95387225093805	3.46551354898024	6.40794585072377	6.61601776854318	3.84837661354841	3.2429053519596	6.20083895747925	6.52402745041532	3.92759818387028	3.56293834625336	6.12569049687938	6.63001977204035	3.75919526611192	3.22330610789609	5.98991635080163	6.60155812535373	4.08736915627197	3.10004265452133	6.17773452989677	6.41314111201242	4.19675707674387	3.21512885904685	6.03542800759262	6.55722471632224	3.66330952495519	3.47985760889755	6.19758838596941	6.72041733058402	4.15548083004025	3.01324195858144	6.18828309931732	6.5480952861769	3.84986370171694	3.31611123482992
Gene1519	4.40285809042408	6.87445703203598	5.52827223701701	3.07524334564498	4.57806511952415	6.88619536714925	5.60556901806116	2.92315313455043	4.43059775653378	6.599601714924	5.76526875496338	3.08186241791597	4.36055758052267	6.87724686126726	5.82507991551106	2.85239708241871	4.25153464934126	6.68314866074257	5.81745136065506	3.34758153287196	4.30116379572845	6.99878884045054	5.45792907268281	3.08709724723094	4.33638863555601	6.72475462152265	5.36421672496767	2.87301922515148	4.57581243950364	6.77303897106327	5.44214946047485	3.07492943210309	4.47780053608823	6.81693270015228	5.44519044580176	3.02536012524833	4.25177362110603	6.86138597454016	5.55261487717048	3.15696852005635	4.36703894425326	6.68988396286862	5.57212529467529	3.27260776187843	4.70440898269592	7.02749319106013	5.31003844307074	3.0054181831622	4.52396279876957	7.2616825473041	5.62286590531336	3.1196957289914	4.37291374840863	6.80714946173011	5.52986516409268	3.29153919155346	4.58843003610001	6.95007887441677	5.72223808668393	3.03922967005683	4.30347119266012	6.8703749961203	5.4025684893778	2.94733852886703	4.43846151470848	7.02669192722177	5.47442942913722	2.92048630634536	4.4724388453851	6.74891844265953	5.32091255858824	3.20168372957486	4.52869178208107	6.82537828992126	5.78649933308467	3.06638345270941	4.56991111071564	7.09501750842296	5.73726945212223	2.99162169950729
Gene1520	5.13076195627155	7.01706672149675	4.91375536052251	2.9352330542812	4.75182024675666	6.9001920861747	5.18192806674816	3.19964407782521	5.01103066820429	6.98540791469864	5.10051724216186	3.10827391623054	4.89420359133544	7.16721590923046	5.16989181765574	2.86079034652641	4.70411983801384	6.8354614994298	5.14224315201341	2.99646288712253	4.9230023610071	6.98613902391237	5.29833310818561	2.85304278694123	5.55848009120312	7.02287371108506	5.07779749472681	2.62987144081802	4.84762335266668	7.01597989932366	5.32643020864358	3.23621522053973	5.00982226460922	7.17883363992601	5.03334731830593	2.8980164595922	4.95874287604532	7.1311230657173	5.28577747908746	2.86078417979334	4.92847636228107	7.00304810257284	4.94245596742294	2.8605015046343	4.96784119751199	6.97207075044723	4.96806314957155	2.94599403809626	5.0164684614098	7.139601306834	4.93867987804909	2.99705255377694	5.08068788340254	6.92137038833944	5.07827462720088	2.91940444158667	4.91372651300233	6.83779125850594	5.16174756197659	2.97741908045927	4.68385824495116	6.91285353189801	5.23069099627179	2.79940960929623	4.76845202103206	6.85797230363359	5.14899638593116	2.94121073010106	5.08910142116241	6.70619331708706	5.13735339995472	3.01689906053469	4.7985827155064	6.99778149143632	5.21051766190993	3.01621720449384	4.7033468734906	6.88022305373946	5.12149800417307	3.01138894472148
Gene1521	4.11411296875835	3.39476179441221	6.25958507406195	6.36697243266447	3.73952408940455	3.21008004827478	6.3060302930342	6.38116425089013	3.80341618125461	3.40071384815635	6.03950691323984	6.75187048782626	3.80912681617143	3.46069734312916	6.00427496457259	6.46944423119088	3.60733697548885	3.6296107641771	6.32316371654874	6.62602704901269	3.86062867548898	3.31048122194539	6.1113984165507	6.54291804606611	3.86536838364186	3.55758938201128	6.20731171805085	6.41275964478721	3.71672278405018	3.3005095268239	6.15193547187835	6.54297988405254	3.91910164008902	3.57814135238433	6.51380530388859	6.53185512522712	3.7599512073964	3.66252080873177	6.0666530836355	6.59593747978216	3.68588075350554	3.21278896427942	6.27928223526595	6.66622018585143	3.65442537664776	3.51414552067318	6.44788017457383	6.6023604810823	3.85892593289676	3.32752837955151	6.47190789458182	6.44422779328431	3.8962751396433	3.43651476959175	6.17129735323195	6.4661070652996	3.8496347865553	3.26168707878323	6.17819427890414	6.44059284727296	3.8988184529835	3.45602878306314	6.23882954069857	6.720403472543	3.77220998659467	3.39795968786092	6.06356004036015	6.67957495587973	3.72748818054808	3.31121100660369	6.47983371683114	6.68657493080538	3.8556953627507	3.40802105634003	6.22491893414663	6.55756032755461	3.84452428105212	3.37699940480832	6.04666450413964	6.42528921239845
Gene1522	4.19032334032848	3.28946923559984	5.88325579387912	6.35741739554417	4.0884867397958	3.32128766845311	5.89108786623556	6.60070357095123	3.96411932953303	3.5493164365568	6.15589234252384	6.7740021706188	4.13892688058059	3.25981768291349	6.01758794951176	6.70247522649218	3.84187696125154	3.20543421161316	6.0129246642577	6.46855020731564	3.99970695088503	3.13696483047781	6.28719880549763	6.9828203397623	4.05518230130729	3.04066860481972	6.08481909106057	6.75262955222982	4.19163399922054	3.09020939150078	5.86291962389359	6.74076160732295	3.86275964443127	3.12619578244168	6.0277528170452	6.67766031328818	3.79830860912782	3.24862799056007	5.97992274222924	6.52186607511607	3.92560603097781	2.89102258055248	5.98921121699717	6.73553701829857	3.86817701940002	3.36882785394856	6.12046949163203	6.76724994929994	3.92737450102227	3.58714492037172	6.18633393059896	6.91298166789672	4.00014261961236	3.33914892954854	5.90742253426842	6.64801050338885	3.80079351583555	3.53262673673694	5.82181764800609	6.66977639187888	3.99162616745981	3.01817176513028	6.30788659468689	6.58744422890526	3.94928275613784	3.38598567959361	6.17191147055586	6.83936728046381	4.02223140360646	3.46068795231118	6.01321971314997	6.65954621702353	3.73752243155021	3.63340007778449	6.19495107168102	6.89425808003919	3.83804435752916	3.3185322852974	6.02521400210328	6.67500308634138
Gene1523	7.09255644621651	4.73379958000328	3.00042973295682	5.30691835045981	6.96723767884639	4.37831320510282	3.01685375247498	4.95929337810192	7.11299847547234	4.49560285384106	3.16695521577348	5.61969186439853	6.96926647023486	4.58740128043361	2.90620583708288	5.67992481907083	6.83898043498668	4.77922291841654	3.19441239909273	5.0679008092334	6.88752442948161	4.72314396807973	2.92404894012991	5.18451107440886	7.24241422347084	4.47546760847394	2.80402031832273	5.2356899267455	6.91471386911585	4.70990445801388	2.73645626304515	5.11568306542153	6.8721022028455	4.46544369263798	3.27023505151356	5.82717829419204	7.2184793186504	4.39998221217883	2.78374007517653	5.10724880380209	6.9234993686701	4.46284597253486	3.13951307774078	5.07519177093257	7.14286286268762	4.60181197526474	3.06871876361759	5.36466116375139	7.0807387203987	4.62155935844455	2.80482941272963	5.3032911792846	7.04658334482584	4.58214134473929	3.07073829594266	5.60591542009441	6.91391285446706	4.89228594406848	2.9117574364531	5.55803615707064	7.0808545850493	4.69546529975275	3.04795226409231	5.38179340924697	7.03388792469253	4.61251988641702	3.02895628919489	5.18253607955866	6.75067152174621	4.63954300324338	3.2005224780828	5.44222842209	6.9531903313213	4.75543506164821	3.2000459743817	5.40525364834197	6.83773778812511	4.8771622452934	3.04800082900149	5.33206361216474
Gene1524	4.17782149105301	3.10860260022286	5.97256850628115	6.81248666982069	4.13358955077158	2.94071276873968	5.32336646595641	6.95464959272876	4.09137729815122	3.14762827338268	5.77762181075982	6.7548930537475	4.2851218980634	3.21541280796944	5.61265005871512	6.7948812531645	4.32479869626907	3.39979063766482	5.87588584468308	6.7185131902382	4.30185655433541	3.32330915210611	5.69591832869506	6.76238945324554	4.31562930583117	3.31741552207893	5.76622651463438	6.94361704011831	4.06352430238998	3.07823477975366	5.99321821765991	6.81026755696853	4.00645915820963	2.98946526909281	5.86213733784341	6.72476507494799	4.06378612139223	3.19088726149158	5.53049884966803	6.92236946645419	4.40918675686201	3.20126712829217	5.71848755357755	6.93863737826256	4.30021156374893	3.36464612572331	5.82652074353579	6.83473171112181	4.16660261981573	3.19635804531855	5.88206282792948	6.61475182241513	4.19214371156158	3.38489238029414	6.11898182185869	6.72896808103734	4.30765994610233	2.85443919954591	5.76613579194923	6.64412959881927	3.89180814383912	3.07201392059682	5.94948257464662	6.82148766416624	4.14644105850961	3.06671474177768	5.80144676092313	6.72937947604867	4.0949869630364	3.09861447283804	5.55752875702028	6.59498261515438	4.44600931202526	2.77643552988283	5.64994903130246	7.07332854142853	4.43011994956574	2.83380305326369	5.85416380915267	6.87418493095407
Gene1525	3.90781045657091	3.2703287240872	5.8923779745945	6.69757293358413	4.1248262106818	3.20830305501335	6.10304608201099	6.61158932215522	4.08208494147026	3.55773106486494	5.62436468388469	7.03742920149969	4.03316275431247	3.00104112147628	5.9477646127734	6.6361807728876	4.20663623163303	3.17305123619695	5.67812895120296	6.57462928259233	4.13752259509407	3.25096722939006	5.60373661342458	6.6269523736839	4.36111613826528	3.29655111676197	5.74667650247385	6.826661492456	4.5106044228054	3.26256564159661	5.7236893400296	6.96702461577035	4.1505315828927	3.20559508143713	6.01962238687834	6.86796990601349	4.2821558235698	2.90471841485761	5.55112697890405	6.99741624499682	4.17337334742139	3.13142043407712	6.02160116773276	6.83650722689959	4.29215039825153	2.94704015262055	5.9017483295214	6.73667394452593	4.25261998712954	3.14278008854188	5.7451484255747	6.82253007214569	4.00463755525181	3.25316501953078	5.84766505466784	6.84317953806425	4.16576915504346	3.29949089241422	5.71566266739672	6.91738763340357	4.35270753181495	3.11596277027179	5.91312722743289	6.9716396472053	4.08096248365849	3.17048414234023	5.86776434544452	6.67280141927977	4.44591556669877	3.09593535858279	6.03440575099299	6.91875605178121	4.47298329207783	3.16729583118529	6.07508987749483	6.72200453968068	3.94657832293857	3.10470469763555	5.63332427761488	6.81335734625692
Gene1526	5.62653942665502	2.9828043882523	4.37191568393306	6.9611163804058	5.56866872337869	2.8506389207416	4.25278526730913	7.01422725167808	5.6823531286729	2.98757322073814	4.46415476383468	7.056040923441	5.41363619058174	3.31161799711345	4.3842390282476	7.18667281917353	5.53595440412105	3.01479992633129	4.40613970170457	6.76268019360476	5.19132529171148	2.84905465397894	4.60042478395527	6.50894876950974	5.50665986384681	3.10839771900502	4.40083842061676	7.04263494761516	5.42943555705149	3.12699033023215	4.50034444306101	6.8046121144238	5.46417859866352	3.09196632668734	4.27322844321788	6.85796458796509	5.52231755348163	3.07190824087843	4.38781420216676	6.95493438818212	5.2928793073416	3.01701339194412	4.51594249429968	6.63751982135908	5.59822291511808	2.98998722455052	4.31740575938653	6.59677404772907	5.27666393968922	3.13216144168553	4.22962048012779	7.05956745141055	5.41364625144233	3.10497975618943	4.50558040817365	7.04841172206736	5.37636634333562	3.06562851686217	4.44494438042652	6.73329685034407	5.54248073214449	3.03599550281436	4.24724141564308	7.05807420932589	5.4787969527911	3.18358789269101	4.40939823097222	6.94148988439524	5.44583288519792	3.28608638668005	4.43028821375324	7.27271468707257	5.42663930421199	3.04864305788823	4.42960215494548	6.92724932819505	5.28920305667826	3.20598675020784	4.77784342766286	6.87804268900135
Gene1527	4.11046885895613	6.92024254465964	5.84495023007024	3.13485621307916	4.0140136981377	6.56119172609022	5.80772851542715	3.20214881836064	4.25310792689422	6.6857359489012	5.57252889836607	3.29623233034148	4.18729273389272	6.76074924088116	5.61573132265458	3.29145172921407	4.23443400883642	7.00274672267374	5.68119713096253	3.09642759101075	4.22959633113554	7.00626604117135	5.60581045536388	2.98225067792432	4.50159847581287	6.93783762004285	5.86633460316929	3.03750506826062	4.10001601432784	6.5420707800079	5.81236261608071	3.0641298823373	3.92710347021038	6.80799733520777	5.47672351520081	3.03609909983276	4.28549375456824	7.20289384349325	5.86708913884012	3.16529658140444	4.20771429354852	7.05493944943509	5.60962326479719	3.16301144736469	4.34053246626577	6.69299695729039	5.81631725999712	3.23992002293772	4.5179169395585	7.13347500657148	6.04385973458499	3.01211577803227	4.48057958886281	6.83064582512269	5.68870243491216	2.99530732818708	4.35947590629373	6.79643798315305	5.77571052458334	3.15699601857852	4.54597976746584	7.1485688629446	5.83726537350814	3.13398400363531	4.26595312313525	7.01415587380034	5.48840118767329	3.36375735151221	4.29776106330431	6.72088694656389	5.72531886201094	2.97094675193937	4.20436046798641	6.91937547686746	5.9330277597539	3.06103230328125	4.26909747991841	6.89261084145868	5.9505344441914	3.11349848539892
