Probes	0	2	4	6	8	10	12	14	16	18	20	22
Gene1808	4.40788747539209	3.74744007574745	2.75626777088682	3.12810349526046	3.61110845345327	4.79318246004279	5.79278576992551	6.66649776093526	7.14849432922394	6.6478575897442	6.67175820342634	5.20224845161865
Gene1809	6.54067583392677	7.03445972208142	7.16351612530491	6.39797707497496	5.4191422992645	4.40730331642382	3.62101976924	3.15015719726512	3.16959043856631	3.59759178689253	4.3130501954442	5.67484531194952
Gene1810	4.08135651430292	5.23377878658856	6.02850040044901	6.90815084656132	6.95032660568342	6.72476185888836	5.99608536787378	4.73389199627492	3.9428632188282	3.21667127283936	3.1938900469535	3.33836691835435
Gene1811	3.67052505410154	2.98714169213354	3.07607632913577	3.66178691163489	4.42825599876275	5.48596461445826	5.99475876800319	6.79172125081039	6.92590037024986	6.63771198097712	5.68510297384801	4.93091185121749
Gene1812	6.3351316607057	6.72860284267887	7.04382401835564	6.64399918542655	5.7150237972754	4.6631710612154	3.84675819587774	3.07388405973469	3.053428305339	3.25402322326484	4.40261852766011	5.42201901326954
Gene1813	3.26833697719874	3.16895899922529	3.80761104425848	4.39528183565505	5.32649423359041	6.59873250382014	6.70305580623697	7.05377390837153	5.87494586160562	5.4385444886994	4.6348914474899	3.50007098769826
Gene1814	4.20573360461013	3.63111790483912	3.1165511680273	3.18594776419732	4.00982816012427	4.82812810105908	5.90958128883103	7.05732442886735	7.10183938639048	6.62958285615048	5.81150801652366	5.12684707154337
Gene1815	3.90457774255882	3.05746012176548	2.85402737355535	3.70882012786346	4.16780274388138	5.10719776365337	6.08902716777585	6.65548015840353	6.92633289567685	6.60960584456694	5.72320196843962	4.6046748456936
Gene1816	3.13939232589905	2.9873800726626	3.03570447146314	3.76353457357547	4.68205188889002	5.7787210220812	6.59117651979205	6.63349077477167	6.78613786455886	6.01259378307109	4.82604421308846	4.11953877668076
Gene1817	7.31679728590264	7.04312900494165	6.16520951444573	5.32628401072645	4.49189511191981	3.49347147565475	2.96753383979498	3.173026555535	3.6845438202921	4.46965691005996	5.98532617621194	6.60259536933732
Gene1818	3.0192643786517	3.43861109321713	4.12394273029626	4.96686801407085	5.9227945340388	6.80437811471101	6.97521306526762	6.6259477631999	5.7991738209965	4.97991000821776	3.67654005081302	3.2096803596124
Gene1819	3.52838258453901	4.2989011788999	4.97213087003564	6.42878645621674	6.7826252063553	7.13238339485396	6.1339345482486	5.60216186849327	4.50625526468244	3.58820004879582	2.99341870539831	2.88566827862995
Gene1820	6.20879694456339	5.42836342211152	4.42320068713551	3.62819479748428	3.32380227454378	2.91582232362255	3.64039592647695	4.26756412236025	5.52952945067949	6.70199618559261	6.78366905148608	6.65540075762265
Gene1821	6.1127074062644	5.02262090064874	4.11599576442312	3.56429361661312	3.03282164388269	3.31679078360952	3.8248954343324	4.9669034451966	5.75192840709157	6.65964642482878	7.17654136754874	6.94290885661389
Gene1822	4.15667665111569	3.13123507879206	3.11666857555703	3.37593506391131	4.19780647260069	5.10899076485931	5.91236328838153	6.88961833098946	6.98092276280579	6.60793385333072	6.15172464212399	4.61171306227064
Gene1823	5.46538912250754	4.58668142025873	3.48579569933729	2.8593221721417	3.10976529486275	3.64993702078614	4.62108904430266	5.53417187032852	6.50042190397072	7.019900177179	6.82312036093836	6.25419006936474
Gene1824	4.57745013559704	5.89144107614215	6.37850363256273	6.94429779253575	6.64189251037183	6.06152517431866	5.46266914068027	4.66272901055547	3.21207503422223	2.9482989421875	3.3710087498216	3.80007859946024
Gene1825	3.57263178196306	3.04989623992777	3.05711923013197	3.4110101454104	4.24747655523506	5.26273266379463	6.3619867666499	6.8810109692568	7.3187871906449	6.67757975065353	5.82102563687382	4.52250754673908
Gene1826	3.51428266202762	4.07318151794826	5.13793713454809	6.35533192579543	6.89079115678206	6.69745704413811	6.65989772269858	5.58604373360358	4.33079264944562	3.65038410128883	3.10648436600677	2.79254411521268
Gene1827	4.55804223289593	5.58675681106469	6.5440371574657	7.2885946202315	6.72005109481718	6.6611451540822	5.50267194533174	4.66682635182419	3.39069894658404	3.03433030884713	2.9941860305516	3.62350919421471
Gene1828	3.61646237923871	4.38943609853653	5.13009483979691	6.5178721252183	6.7876233574965	6.72696946264917	6.52944527934527	5.64896063654429	4.44992401384985	3.5188526100351	3.04658520384641	3.0917231595374
Gene1829	3.0846171817435	3.07549633154438	3.58637242359628	4.6072352044216	5.66355054686602	6.48394215873387	6.95424162290362	6.88700237534476	6.56673344472367	5.58650866042554	4.33804122053726	3.40543827168341
Gene1830	6.43872683402229	5.27792646695845	4.60173527937003	3.32224523572659	2.97747288456748	3.08300207205838	3.53131069104324	4.38912458071579	5.79673416807703	6.51760165467655	6.95321303097476	6.79634817859826
Gene1831	5.96155993766255	6.58778668505244	6.97706303014702	6.87276178309024	6.27941925203513	5.13639653482248	4.26926465039575	2.95988537528266	3.22952425431036	3.13319529476738	3.64360072313607	5.1071869324206
Gene1832	5.04369663546088	5.93042018493407	6.72639104350539	7.04833327402756	6.93323817746752	5.93813316836253	5.24256172627562	4.23249452514372	3.55033447779635	3.06596885858801	3.13194534542017	4.25081218733932
Gene1833	6.95111964831547	6.57803319504869	5.27113730517085	4.61773108843168	3.55624694794021	3.04668687029744	3.16301875773547	3.47628655741053	4.4935754400972	5.46446927566189	6.31229199886839	6.62487308261746
Gene1834	3.77592434606067	3.14057126739926	2.96247873781984	3.38651992931441	4.35754687487513	5.34494719015347	6.16307065694284	6.86116685103962	6.98439529098665	6.4610713616055	5.98332411166925	4.83610337179294
Gene1835	5.16618247492896	6.25747339067274	6.72684660857895	6.87121394689978	6.70787269745764	5.85761494791629	4.61750148419616	3.73220383687307	3.06980039225525	2.94305577748728	3.81485077504735	3.95311072389804
Gene1836	5.30628943968806	6.18009285131563	6.92640314464403	7.28098161216744	6.53781159188156	5.81891547138886	4.75733865630087	3.54499042606515	3.36461112685703	3.03475795009393	3.16342704432779	4.42886826278301
Gene1837	4.12447278719715	3.32518932450798	2.94361287256395	3.26136782567336	4.25537014958267	4.6587307274985	6.0178927780654	6.70402548496576	6.64434686115061	6.67424902907177	5.78240124103244	5.03009423358899
Gene1838	3.9761502812984	3.4189572133411	2.82665231148358	3.25683994335994	3.76667592761881	5.28227935735436	6.00245875684189	6.9853830050396	6.93043014165732	7.09799582804645	6.09043800256865	5.09878399182188
Gene1839	3.41277157989902	4.3835579468838	5.43584911369466	6.3329822180021	6.75013724053303	7.16100678895053	6.57792558811156	5.8972213131643	4.82567730636017	4.0102826454972	3.12186249215617	3.00616839034761
Gene1840	3.18590449388054	3.26493703752258	3.93676721759803	5.1051150218833	5.74634170102757	6.36664920098345	7.1829122844343	6.74391192104313	6.07483484001101	5.24024264602181	3.96472350870991	3.32949355604403
Gene1841	6.62966078536372	7.04907552981598	7.2272240484244	6.01817851611485	4.68019927555677	3.94638720282103	3.11129669858207	3.10308779557124	3.25102209078356	3.95330925211765	5.08131814313284	6.03352538559976
Gene1842	5.45218941649178	6.52591793817474	6.8443511881256	6.98797468235798	6.78298600131946	5.71362151129514	4.5089346417053	3.59748053831869	3.1841083950293	3.2636107958011	3.48491458591846	4.35607626250857
Gene1843	5.29406821308984	4.35680100759054	3.30303277076647	3.24593170822167	3.01462917955306	3.61523969761547	4.41028282024482	5.93309428998989	6.5320708841134	7.12580273386283	6.50651093708823	6.42790829985749
Gene1844	6.4306793378595	5.75622225973907	5.05022200765276	3.79801803628495	3.25302964499683	2.8673283833638	3.40380268298831	3.92487889965275	5.0822151614783	5.93924250127503	6.67519157358919	6.82334101374377
Gene1845	5.86465425110905	4.47453426746234	3.91557754043136	2.8846268740787	3.30665279505678	3.49216723095604	4.10654152257777	5.15190633013352	6.05444756596897	6.98808319918586	7.07171344340995	6.71729372385764
Gene1846	5.19526260167744	3.781606321903	3.49234529542635	2.87184084232844	3.26546622854015	4.03139821647961	4.75765223369693	5.87715803257212	6.80134534675783	7.25501775870903	6.76102632618953	6.21622537767118
Gene1847	3.14492941811646	3.3124785910872	3.76554000666625	5.2156567295993	5.70744166114495	6.62478539194079	7.03994976825442	6.7638535137617	5.97404474068529	4.9984993841399	4.2892001152717	3.40850071671251
Gene1848	3.37620587227678	4.35435647343019	4.99515398902642	6.34390207607624	6.70169606014057	7.2799099086803	6.65342625958194	5.68686426710156	4.86802463399704	3.83737559887905	3.06067100739938	3.04364717305202
Gene1849	6.85011433432039	6.88959947780416	6.05992207676091	5.09264407950807	4.19494382252027	3.49130990267365	3.21498173939443	3.09061688374808	3.93803014618388	5.06973306326036	6.21474461572401	6.85307354123016
Gene1850	3.95554865242337	3.29707051891519	3.18446494736925	3.37286724210021	3.94455129879701	5.11444848657702	6.03420830717885	6.86954199891943	6.74985897043934	6.58169585622892	5.82452396185036	4.86510846618987
Gene1851	6.91687414490256	6.55793085425573	5.90961293737561	4.539194155677	3.76935018232709	3.16093399211758	3.38178965998205	3.16683778366638	4.2717843039116	5.42813364968932	6.24229259580593	6.82204706477504
Gene1852	6.0658790079989	5.3441328646526	4.42184879972542	3.40139733616826	2.97869013032899	2.99506026724487	3.74056328322417	4.65617369246538	5.94410022360964	6.70091197638622	6.82162503943828	6.62462757024391
Gene1853	5.43424299572032	6.27955721474232	6.8392874055018	6.80673126670896	6.54369642759891	6.03310403918827	4.7286019655404	3.9824521315309	3.1550126663376	3.02804359977325	3.19981415839152	4.07360596048542
Gene1854	6.8833129351718	7.0308188053919	6.56541169390726	5.46798715893137	4.47366923775141	3.76997987183117	3.08641225520198	3.11785757950148	3.5047549809676	4.72904356291008	5.91815462815093	6.28349452017597
Gene1855	3.50885400425182	3.06479744517447	3.04661369357285	3.71131797676092	4.5920008142183	5.54630028694662	6.63996404619674	7.01120044244174	6.78951012092471	6.33049354991045	5.14885144089473	4.26813263281239
Gene1856	4.38293826949585	3.3302225201456	3.32096260371568	3.23366385272981	4.14573118607031	4.68667424376482	5.85567791125739	6.82027010548571	7.11660281306837	6.66333286156487	6.06908629647455	4.89965971627719
Gene1857	2.8249560866243	3.46958054746683	4.00509157330013	5.1853511548125	6.39373098579247	6.77752084423861	6.91801843342051	6.85666643909476	5.9164605742611	5.07049683613743	3.82542331722708	2.93485510626651
Gene1858	3.06370060636432	3.5849746753367	4.352251755307	5.22072896109344	6.20313604433045	7.0891719383008	6.9876785853102	6.47150817954238	5.92718667830963	4.67178608913246	3.66016397123566	3.22010730300903
Gene1859	6.70314038071183	6.24724034622189	5.11099793380562	4.00503610637964	3.33591319669992	3.02055377728781	3.15115767530638	3.8606961821501	5.1885652431025	5.95877218229714	6.50170862309232	6.83917259158001
Gene1860	6.89606894388675	6.64172385955072	6.15015614561582	4.76647897445836	4.06665150682834	3.23024233719082	3.0190010695079	3.26440925569528	4.23764954586073	5.03535614361758	5.82594467345864	6.63578993860305
Gene1861	3.2793096492509	3.61844000527065	4.93637778744621	5.5648156373863	6.6690911554917	6.86087485153315	6.85531255887477	6.11515719510187	5.27950269136599	4.16069970646963	3.52373606674088	2.87661573512031
Gene1862	4.3572850541222	5.68699299563232	6.1025289083064	7.01000852719728	7.08973096922648	6.72495427637641	5.51788184297128	4.73663013372957	3.54474373158402	3.30757174171406	3.14214676726025	3.62432983899466
Gene1863	6.87204779974007	6.07449160919711	5.4913277158288	4.10181679420056	3.3111268731148	3.2973354552028	3.20063471922707	3.78542765617444	4.66523465557941	5.84071256687943	6.53433939370726	7.22358484993297
Gene1864	6.56724575510742	5.70562712944047	4.77881161264631	3.57616414392665	3.08058521840523	2.97501710971151	3.32518785253405	4.25351249855883	5.29186892955279	6.08041872231415	6.80505352088171	7.14395144325352
Gene1865	3.11236120414954	3.00957434391903	3.61991060673608	4.3596061944518	5.53937990383283	6.36038286171702	6.80250151652231	6.94710122879651	6.54888835735715	5.43552058565668	4.38308850317352	3.51062144503532
Gene1866	5.16246019111829	6.31029711762008	6.94500768215033	7.05532187937812	6.4435283656569	6.04601940041178	4.88472913427957	4.0746295717366	3.38268135491909	2.88072267248867	3.37621192207424	4.05874891104429
Gene1867	3.46935550712785	4.34048817930979	5.02130583756488	5.96765226684653	6.62382779858086	6.90440724323013	6.36083577191523	5.92224045952258	4.7086598003896	4.04060912081731	3.2589534626586	3.08063107144303
Gene1868	6.88518541886014	6.75877841243542	5.95133952428046	4.65790401223428	3.74498250682227	3.15598991928009	2.96748808386308	3.44969509007243	4.27152824097061	5.28422910831546	5.945546805464	6.8174237510587
Gene1869	4.92522007306146	4.10428469616807	3.18295705345302	3.0063678790403	3.25731661267036	4.35630841946543	4.8371808868247	5.93530972257857	6.9119646774326	7.08855642991677	6.7599212296976	6.09796988523265
Gene1870	7.23767093904184	7.03065381361723	6.05003921118511	5.38120817451594	4.2030986806072	3.11852889626908	2.7395432971574	3.27699714187404	4.10167977812033	4.80056736489969	5.63328052723619	6.60896185702569
Gene1871	4.75710190837972	5.60850902319474	6.52519175720408	6.98269007738879	6.76970256743081	6.3868666583122	5.391860623089	4.333279373655	3.60256944371212	3.02014737205582	3.23745325571052	3.88708977777384
Gene1872	6.79877862954515	6.23828874261129	4.84050450584251	3.79430032722813	3.22131717470391	2.91460325916418	3.10813986657944	4.00649233586238	4.80347606219788	5.87361014765103	6.79356661876962	6.84572243268567
Gene1873	3.16648579685365	3.41883641218573	4.32602446997786	5.63349818843316	6.48653793002515	6.97675341334505	6.97458909369033	6.37171355919813	5.63071495832726	4.4786770565857	3.33344478091911	3.10844443369118
Gene1874	6.19115570023748	5.2760087348282	4.25980090065403	3.3040470834615	3.15096587411364	3.20967120151072	3.67475820003366	4.73254182859617	5.57317224807278	6.63159349089284	6.89487356427102	6.91334050113385
Gene1875	2.90767274949168	3.33454595913753	3.9110135471604	5.23897705835656	6.17518829558956	6.85338750480752	7.0485671935691	6.67072617942222	6.0281446457211	5.17578744927932	3.89816961988927	3.27237313665302
Gene1876	4.81136519308422	3.57984005800607	3.29558646009662	3.08418563266986	3.43240683812648	4.38433403294547	5.11408752080996	6.31634186223143	7.07708354950034	7.05424166896768	6.57714089322655	5.50793739779636
Gene1877	5.85414081819123	6.78943351519119	6.91452260151609	6.68346428187488	6.00767852888656	5.44348351192568	3.88261399001688	3.32276322053165	2.81734619980637	3.10686247663319	4.07038733889576	4.76446469299326
Gene1878	5.67019344125602	6.26002826355832	6.89781526843897	7.0844606895279	6.10814276625536	5.5491321142766	4.26548868029308	3.67466896859037	2.99096458326271	3.1118228097359	3.67488165010641	4.60680570264527
Gene1879	3.3358841582719	3.14850610470818	3.06271336016394	3.69578552071055	4.54215896382469	5.74964603781161	6.78255678958325	7.23071555951382	6.96158023259391	6.3918614030023	5.47670675347252	4.42678318679171
Gene1880	3.47120397149795	4.31885611142323	5.26646740571472	6.47201861280023	7.03811961734196	6.91639566040332	6.36468149061797	5.38335274245498	4.57583412670172	3.64130690961953	2.92885000551389	2.97893677766908
Gene1881	3.53241490984338	3.10247310961107	3.2241936947047	3.53370315608322	4.47954665855798	5.82912824396592	6.32444074833296	6.68053041394227	7.03941431627531	6.12486247667661	5.56243506870337	4.61895119484209
Gene1882	3.59360431859875	4.5539524453372	5.46893110001998	6.10904755392499	6.98134878426332	6.91577468311984	6.12758855134094	5.47014340614789	4.62165185740089	3.66876165462707	3.30639545423347	2.7817227306232
Gene1883	3.66134644652094	4.81817072679134	5.86869687515598	6.55344945751111	7.02525014689188	7.05189609258222	6.27652296787184	5.27894911805039	3.91958935259052	3.71150039991171	2.9409194438197	3.36259967986965
Gene1884	2.77700055986595	3.17413816683829	3.66009103273639	4.52426033671604	5.65414071626603	6.55136523221037	7.00846496956017	6.68347752326768	6.47816699446149	5.31232240342154	4.33922977325324	3.50300267661682
Gene1885	6.42402076981034	5.36567531349071	4.3025548331182	3.06581128641644	2.97510490508776	3.12722440740914	3.6899596096463	4.6321486081763	5.91110595401376	6.67943186600395	6.94408026879392	6.95969816341962
Gene1886	6.97499200916061	6.93793031983084	6.62570687455211	5.8556743895031	4.79240296570383	3.70078474942862	3.26531243406274	3.01975047625578	3.05160596683774	4.06262353200265	5.10434957416474	6.17864565492548
Gene1887	6.16045373200203	5.46277409589635	4.12166204687127	3.48336813358776	2.86188119395871	2.80566407944539	3.97190818512269	5.05969521500924	5.80978042686144	6.69638707398692	7.0788520159617	6.74405516491405
Gene1888	5.31940496163691	6.00208628464955	6.72991968313673	7.12622422936618	6.38203392832188	5.76734753916566	4.42223508776045	3.74190258186086	3.21271521442533	3.09557773160606	3.50636790648049	3.98671760261923
Gene1889	4.77856087676233	3.94561341499667	3.3386989856377	3.08769040048545	3.78427860245406	4.11827253172969	5.19558999908248	6.27680125769118	6.85295331598191	6.66703524878611	6.38623267956388	5.57103587096769
Gene1890	6.90099731891883	6.91709557457278	6.2498979589528	5.19591699807105	4.32725546569968	3.47930483580139	3.04423365117296	2.96227422210305	3.88113589115845	4.89263006913654	5.81854088418558	6.67823279383677
Gene1891	3.84908265563483	3.30218348055116	3.034705966498	3.28896279108972	4.07212293635496	5.09209531995997	6.07208152431564	6.73272357822466	6.90029441918909	6.57575834289693	5.84069728610038	4.67746438916633
Gene1892	4.62637997960622	5.86025548953632	6.40364760074716	6.9444686665123	6.86970674800018	6.47069388894092	5.4289040479232	4.4816964120418	3.30847009539159	2.95989362940091	2.70834979808727	3.75594186099727
Gene1893	3.06835049607725	3.27898180559691	3.84976750756971	4.86779979299722	5.61818616598901	6.81968938400554	7.17990152504046	6.96662747910182	6.26991582454972	5.36887155788548	4.2357013939126	3.02186392234089
Gene1894	6.82368254680915	6.43989677395426	5.51710264205663	4.75140927986546	3.44776980605832	3.28905976173745	2.92164786439155	3.88681241416309	4.57790683540567	5.47666062498562	6.46535556819624	6.8042627979234
Gene1895	5.44730447927174	4.71820036735003	3.65033257171146	2.89517677199133	3.01885190970152	3.39293494675525	4.18072960828327	5.05678085690331	6.38819928155485	6.6841097253338	7.05817125240651	6.4115181621457
Gene1896	4.84063544067114	3.86171796673751	3.35197349879	3.1102978894996	3.17031866386175	4.13390456858728	4.96296173902733	6.21051533874773	6.90027780428282	7.1630735245753	6.75159480434248	6.03344807513028
Gene1897	4.56387921344184	5.45282212675415	6.48792560408487	6.94115051009187	6.80654846954813	6.31538484082703	5.6529440169526	4.51455030664575	3.62405980731118	2.97137363607362	3.20438918508838	3.51274133295002
Gene1898	6.3410525400688	5.22521286627446	4.30429662916075	3.2809437818606	2.8467464193722	3.25403352242695	3.81076590977953	4.67148008359217	5.75704064155716	6.56257425149904	7.16758346665483	6.69339057372782
Gene1899	4.23242717208953	4.93575110765107	6.07547583744907	6.67875269491982	7.04968784243599	6.59173533784481	5.63301835296445	4.58429870848745	3.76614500067456	2.95889240345419	3.03225191080965	3.50940683092368
Gene1900	3.45963603227013	4.71590892046838	5.68468298184788	6.35881704741793	6.86407418120864	7.20598073968038	6.30126979341997	5.34442166024142	4.22656604061174	3.59534291698275	2.99665845663854	3.13693752917123
Gene1901	6.07400083159914	7.0408753920191	7.25979060154555	6.61792359328133	5.88005072454304	4.87330872478791	3.65126218797367	3.23856224010122	3.10229858881953	3.12114984117954	4.00163772784018	5.00762932811176
Gene1902	5.87570654158061	6.77514655643492	7.16203000141308	6.89029429293024	5.91312036744458	4.84837742990536	3.86011632361615	3.14122514621033	2.98576321091709	3.48086116122073	4.12101492295121	5.15545679421395
Gene1903	6.49546588063499	6.58563804901715	6.79222812022855	6.53744617315268	5.93091537437889	4.79332248511418	3.79500296536062	3.15530432441733	3.12792934032236	3.09217926525708	4.06507430023305	5.49199858042993
Gene1904	6.47606672994265	6.86014240987671	6.52557148570153	6.16788183427158	5.02861692621466	3.85236884481713	3.14403708280457	2.9544961395079	3.03572692244155	3.98060264868306	5.02809810630994	5.6747479846251
Gene1905	3.93183977532281	4.95521795909362	5.80333960436903	6.57548820434685	7.05703020654542	6.59463117948323	6.15759375040409	5.1355807820537	4.36515030787706	3.35723357581165	2.87815781141182	3.14543913683476
Gene1906	2.87189582467751	3.09966680411998	3.76867538559566	5.00335869614344	5.62280607945609	6.50828281302689	7.0521209868124	6.80766913652071	6.26819003353555	5.25854235073674	4.21601481484737	3.51539160082756
Gene1907	6.79773842227218	6.70951040243136	5.82291427648994	4.46299398027033	4.18253597430582	3.23648558491129	3.16407415645874	3.49679728338151	4.07845718000858	5.21850416846451	6.11812786437653	6.56957861433242
Gene1908	4.54400053249196	3.56788336603615	3.07841599102461	3.39460786988804	3.49560070834234	4.59236495388698	5.38175727007599	6.30562982123662	6.75575080270153	6.75080792930324	6.24926643537051	5.39857362276402
Gene1909	2.75853836414676	2.97067763758549	3.70894695606828	4.68763093741631	5.63232452070307	6.45402515461557	6.93638432039542	7.05306152746062	6.13918980899186	5.15373262483583	4.02898119242894	3.5014388739525
Gene1910	3.49544314208077	4.28632956906205	5.28294033498171	6.52699723197343	6.94132910576915	6.90154639320348	6.95973009865092	5.64239631043362	4.60117284091937	3.64755102807239	3.17352053929975	3.35767373329682
Gene1911	5.57631885133696	4.70605408365975	3.80740592727141	3.30979481388618	2.87487875877683	3.38816878892303	3.99002736089616	5.08811385941015	6.06819108202956	6.8322443866867	6.9002584991559	6.61586941007863
Gene1912	4.6446721003255	4.00080407694678	3.12846498946865	3.04386375363423	3.30539304095287	4.20967313055869	5.20739352270764	6.31618508920258	6.87013719700098	7.27520356477782	6.66217828297307	6.11530674942883
Gene1913	3.28889386501354	4.54009166066263	5.61773243796828	6.26097076941635	6.85514138925218	6.95875281506425	6.68394489383099	5.47457212440981	4.5688541711893	3.76412476244561	3.0019135456287	2.86473325001679
Gene1914	6.23208292131402	6.73314467273792	6.97094698712499	6.70823885564717	5.54488420071627	4.94220223738876	4.00706475908303	3.09646345540477	2.97365768802436	3.28654399209664	4.35290167311532	5.2961288247393
Gene1915	5.21788337289508	6.3221856704236	6.60265713600356	6.90393790270728	6.61388863531597	5.69410533736976	4.68068476697316	3.6185968263683	3.28409324957106	3.25297833686678	3.2650679316397	4.12001348016104
Gene1916	2.73487438894082	3.27483286813618	4.10432485324305	4.88936219025877	5.96858360939286	6.59441486353707	6.78667730752796	6.60423118537856	6.05513931859214	4.74457712490387	4.03990502166275	3.17920407110269
Gene1917	4.74680748542455	6.06194691882314	6.85307768929313	7.05710883349586	6.84503606330457	6.11697920579232	5.12912583120891	4.28622164639911	3.34963478221389	2.85377872671798	2.98755221559022	3.81664123005944
Gene1918	3.01384902345016	2.88673389950394	3.65908856820197	4.69301430672708	5.7449302746096	6.47373872440758	7.06812119710791	6.75984346349663	6.28497628254933	5.57891107258853	4.34837293450892	3.543574538048
Gene1919	3.74777910778401	4.33740677185958	5.44433650437522	6.23602687088757	6.46070011690747	7.06744668031609	6.50733974788646	5.50724949138544	4.72583386756844	3.78249124592077	3.31004929570897	3.31843209146821
Gene1920	4.45938927343198	5.10654630346203	5.94317506059914	6.79956257000616	6.87269202265453	6.72770010462723	5.96615376033183	4.98451227669935	3.71286615411991	3.14131173327009	3.40858057534175	3.43890586935479
Gene1921	5.18896343975575	4.4694518715777	3.37238883687394	3.17373661364109	3.28099597201114	3.68869391314518	5.25267855871279	5.8658272413392	6.59331575805513	6.95537789459627	6.77852224844728	6.14070110275392
Gene1922	5.96225159883299	6.86046412028871	6.89496520422573	6.91534576137115	5.8590636233282	5.23993478643579	4.41544766367912	3.42772134069985	2.89377787100854	3.16999124151272	3.87837260805994	4.77898582489608
Gene1923	6.84916168870889	6.35829690794994	5.75995232458868	4.67703727817817	3.83651759689968	3.01530464956658	2.86414567299814	3.31214488271238	4.06542394337726	5.32454006572849	6.13858632377934	6.93925264421779
Gene1924	4.0692930313073	5.01714146524497	5.86200484432185	6.94712088884147	6.9240792384786	7.08034881974594	5.84149914843258	4.77982862970134	3.79685545915026	3.18664009548147	2.98086737108082	3.33300351790611
Gene1925	6.54811647324501	6.92083757308569	6.68624889951293	6.25721979564961	5.52327997243107	4.26448558589086	3.28947599105115	3.040254479664	2.69504580153423	3.75082528428886	4.56245444965002	5.68021654941665
Gene1926	6.296269794489	6.65418372078207	7.00154550680194	6.41477280881335	5.79628241445644	4.68033294843904	3.63426315763652	3.00128523527782	2.88237887173024	3.28762202235538	4.29803949190224	5.43133431171324
Gene1927	3.65507552224052	4.7768780489253	5.54772184371044	6.52780530990496	6.85246533339561	6.5690052522338	6.17906066442884	5.03529393088289	4.25195980865621	3.31543017946559	3.07702663038279	3.25709241510492
Gene1928	6.34237440265481	7.20783046642875	7.05210684148643	6.29165592494342	5.49516339765991	4.48449215582363	3.56560582320722	2.9751983274176	3.31933694273745	3.9549787344437	4.70538763547117	5.79691117102405
Gene1929	6.36219250906794	6.78702076431058	6.99243280630303	6.72920431100598	5.33753429488449	4.89088828287723	3.80266791279323	3.04532055985333	3.0870439605519	3.61200528146323	4.14628958407689	5.47807008293107
Gene1930	3.49750422944596	4.00079027728113	5.09616402036144	6.07938473874913	6.61850761004927	6.74139192815824	6.85790861698277	5.84011569644376	5.05880708573144	3.96441138120536	3.16438538739063	3.17365305710094
Gene1931	6.43649080237973	7.15710592808732	6.93062079014372	6.19984029368594	5.14861859959936	4.23538510743949	3.36411460611941	2.91643490177819	2.97267550741414	3.6805552863918	4.74074913043098	5.49371159025009
Gene1932	6.25486555532227	7.11632427081145	6.76128598920667	6.16117688927658	5.36657351322445	4.31696491688041	3.52653323205148	3.04800543380724	3.32252745015391	3.59804929759603	4.7615932531947	5.61046406628407
Gene1933	5.98392963699812	6.63209375926394	7.29790280585863	6.62544067381872	6.21111409134789	4.87718516906389	4.08384662265409	3.31477255687549	2.99161396343093	3.55469497487803	3.87886723695198	5.18839609227904
Gene1934	5.53038236633279	6.67146598625217	6.93643968698432	7.05460069395486	6.09826625216134	5.40050467324778	4.30954352974669	3.52338291240267	3.1405232411013	3.3154224143697	3.72798194219292	4.54986236474132
Gene1935	3.09436657828518	3.15195655451015	3.78741759120175	4.69062489051479	5.67482832816459	6.6564230235702	7.02517952953733	6.98231135672617	6.17390988346515	5.28364009865517	4.40375701344636	3.48266825180398
Gene1936	3.20703458915618	3.6290638810269	4.75483731797021	5.86898696166353	6.60387181804635	6.96483578281028	6.74080135984765	6.11435216604733	5.19647666128685	4.18628782208022	3.71515690079034	2.90200306843578
Gene1937	3.3484317079444	2.85164740945764	2.94511826842263	3.79052378215374	4.93655768961748	5.85188111399106	6.62688024711773	6.91646729776551	6.60811384986376	6.12855426173754	5.3511194773989	4.24740116013324
Gene1938	3.00852690383457	3.11425835206403	3.89644149240468	4.53802532146377	6.27596939920679	6.64130769827127	7.09297786110917	6.62892166500759	5.83713877524527	4.80315081578655	4.17876722552756	3.182884055529
Gene1939	4.38701125637368	5.13920518433911	6.3112894693646	6.78566729518101	7.05525884907199	6.67893433215091	5.80429319111556	4.64428164489454	4.01259008784616	2.9639444895422	2.71586322759365	3.53901591622779
Gene1940	5.70841287723184	4.78890619736381	3.52403593570646	3.20011667452051	2.97705805601661	3.35684442346219	4.08001890182148	5.10173614023543	5.99389536714912	6.57537627164961	7.22495727568523	6.44627889255722
Gene1941	5.9833680683901	4.64321229617987	3.86931355203646	3.48152934131497	3.13908536493502	3.36078963560628	4.47694102138062	5.27084400043548	6.58209706769809	6.64489662379833	7.06778846972788	6.80331820902263
Gene1942	3.07733696712606	3.57056889134048	3.95455942812095	5.28064471969291	6.28024794524202	6.84303095224841	6.80482118391312	6.78032351868109	5.69644750756598	4.76596867904841	3.86418303170444	3.00636073585081
Gene1943	4.91484702453363	5.92424554569788	6.66232982975984	7.08948207179646	6.69526181995395	6.26918114682345	4.87036248932527	4.04614026405174	3.1700119807901	2.99504428697977	3.28866910461035	4.0734362264674
Gene1944	6.79703933706633	7.16202592507449	6.17117079909827	5.22358946396649	4.36532393119649	3.47525091977165	3.04731991392335	3.14354516166621	3.54818736308327	4.57167690477322	5.39564546528917	6.67559828426266
